iter	Logloss
595	0.00956899989
596	0.00956899989
597	0.009569002877
598	0.00954559989
599	0.009545579256
600	0.009545566118
601	0.009545564245
602	0.009545559902
603	0.00954555491
604	0.009545538768
605	0.009545533282
606	0.00954552896
607	0.009545518849
608	0.009545512004
609	0.009545505722
610	0.009545502505
611	0.009545499226
612	0.009545489237
613	0.009545482289
614	0.009545480013
615	0.009545469901
616	0.009545468672
617	0.009545465064
618	0.009545462201
619	0.009545462201
620	0.009545454205
621	0.009527815315
622	0.009527815315
623	0.009501682753
624	0.009501672576
625	0.009461969259
626	0.009461969259
627	0.009461969259
628	0.009442307575
629	0.009419715756
630	0.009412382494
631	0.009412366332
632	0.009412365054
633	0.009412363782
634	0.009412360258
635	0.009412351949
636	0.009412341198
637	0.009412341198
638	0.009412337116
639	0.009412335417
640	0.009412327794
641	0.009412325202
642	0.009412322632
643	0.009412320313
644	0.009412318674
645	0.009412312846
646	0.009412299749
647	0.009412289354
648	0.009412276681
649	0.009412269988
650	0.009412263045
651	0.00941225425
652	0.009412247207
653	0.009412242921
654	0.009412240674
655	0.009412240674
656	0.009412233805
657	0.009412223389
658	0.009412223389
659	0.00941222066
660	0.00941222066
661	0.00941222066
662	0.009412216365
663	0.009412204682
664	0.009412202277
665	0.009412202277
666	0.009412193525
667	0.009412187558
668	0.009412185989
669	0.009412185989
670	0.00940442305
671	0.00940442305
672	0.009404421506
673	0.009404421506
674	0.009404418405
675	0.009404412474
676	0.009404402249
677	0.009404402249
678	0.009404401183
679	0.009404392677
680	0.009404394191
681	0.009404394531
682	0.009404378389
683	0.009404366994
684	0.009404353877
685	0.009404343123
686	0.009404339204
687	0.009404339204
688	0.009404334311
689	0.009404333563
690	0.009404316961
691	0.009404316961
692	0.009404316961
693	0.009404314714
694	0.009404315086
695	0.00940431082
696	0.00940431082
697	0.009404295936
698	0.009404290631
699	0.009404286134
700	0.009404281668
701	0.009404275818
702	0.009404275677
703	0.009404275677
704	0.009370012355
705	0.009369997438
706	0.009369997438
707	0.00936998738
708	0.00936998738
709	0.00936998738
710	0.00936998738
711	0.009369974035
712	0.009369974035
713	0.009369974035
714	0.009369974035
715	0.009369974035
716	0.009369963969
717	0.009369963969
718	0.009369963969
719	0.009369952126
720	0.009369952126
721	0.009369948814
722	0.009369948814
723	0.009369947307
724	0.009369947307
725	0.009369947307
726	0.009369947307
727	0.009369947307
728	0.009369947307
729	0.009369947307
730	0.009369947307
731	0.009369942031
732	0.009369938409
733	0.009369938409
734	0.009369938409
735	0.009369931281
736	0.009369931281
737	0.009369929257
738	0.009369929257
739	0.009369922989
740	0.009369922989
741	0.009369922989
742	0.009369922989
743	0.00936991787
744	0.00936991787
745	0.00936991376
746	0.00936991376
747	0.00936991376
748	0.00936991376
749	0.009369901155
750	0.009369901155
751	0.009369894049
752	0.009369893411
753	0.009369893411
754	0.009367047358
755	0.009367047358
756	0.009367047358
757	0.009367047358
758	0.009367047358
759	0.009367045638
760	0.009367045638
761	0.009367045638
762	0.009367045638
763	0.009367039442
764	0.009367033359
765	0.009367033359
766	0.009367033359
767	0.009367033359
768	0.009367033359
769	0.009367033359
770	0.009367033359
771	0.009367033359
772	0.009367033359
773	0.009367033359
774	0.009367033359
775	0.009367033359
776	0.009367033359
777	0.009367033359
778	0.009367026374
779	0.009367026374
780	0.009367019326
781	0.009367019326
782	0.009367015271
783	0.009367012005
784	0.009367012005
785	0.009366999316
786	0.009366999316
787	0.009366999316
788	0.009366995007
789	0.009366995007
790	0.009366995007
791	0.009366987917
792	0.009366987917
793	0.009366982041
794	0.009366967173
795	0.009366967173
796	0.009366964622
797	0.009366964622
798	0.00936695525
799	0.00936695525
800	0.009366945703
801	0.00936694318
802	0.009366933875
803	0.009366929614
804	0.009366923938
805	0.009366915961
806	0.009366908035
807	0.009366900548
808	0.009366897737
809	0.009366897737
810	0.009366889498
811	0.009366882184
812	0.009366879278
813	0.009366873963
814	0.009366865403
815	0.009366858134
816	0.009366846643
817	0.009366840399
818	0.009366836425
819	0.009366836425
820	0.009332342352
821	0.00929130475
822	0.00929130475
823	0.00929130475
824	0.009256280792
825	0.009208735314
826	0.009208724243
827	0.009208724243
828	0.009208714104
829	0.009208708937
830	0.009208694658
831	0.009208689287
832	0.009208689287
833	0.009208681713
834	0.009208677052
835	0.009208677052
836	0.009208677052
837	0.009208677052
838	0.009208678013
839	0.009208678013
840	0.009208678013
841	0.009208678013
842	0.009208678013
843	0.009193278037
844	0.009162075265
845	0.009162065166
846	0.00916206639
847	0.00916206639
848	0.00916206639
849	0.00916206151
850	0.009162061066
851	0.009162054442
852	0.00916205373
853	0.009162048655
854	0.009162029341
855	0.009162028448
856	0.009162021145
857	0.009162018876
858	0.009162012301
859	0.009162003404
860	0.009162002888
861	0.009161987048
862	0.009161983011
863	0.009161980122
864	0.009161979142
865	0.009161979142
866	0.009161974116
867	0.009161974116
868	0.009161974116
869	0.009161963213
870	0.009161963213
871	0.009161963213
872	0.009161963213
873	0.009161957879
874	0.009161957589
875	0.009161957589
876	0.009161946906
877	0.009161946906
878	0.009161946906
879	0.009161946906
880	0.009161946906
881	0.009161946906
882	0.009161946906
883	0.009161946906
884	0.009161945454
885	0.009161945454
886	0.00916193757
887	0.00916193757
888	0.009161929854
889	0.009161929854
890	0.009161929854
891	0.009161922511
892	0.009161922511
893	0.009161922511
894	0.009161922511
895	0.009161922511
896	0.009161922511
897	0.009161922511
898	0.009161922511
899	0.009161922511
900	0.009161922511
901	0.009161922511
902	0.009161920699
903	0.009161909619
904	0.009161909619
905	0.009161909619
906	0.009161909619
907	0.009161898351
908	0.009161898351
909	0.009161894141
910	0.009161894141
911	0.009161881128
912	0.009161881128
913	0.009161875731
914	0.009161865932
915	0.009161852949
916	0.009161847448
917	0.009161839787
918	0.009161826205
919	0.00916181483
920	0.009161806547
921	0.00916180251
922	0.009161786582
923	0.009161780801
924	0.009161782757
925	0.009161770161
926	0.009161763697
927	0.009161752189
928	0.009161749954
929	0.009161738663
930	0.009161738663
931	0.009161740773
932	0.009161740773
933	0.009161740773
934	0.009161740773
935	0.009161740773
936	0.009161740773
937	0.009161735672
938	0.009161735672
939	0.009161735672
940	0.009161732133
941	0.009161726657
942	0.009161726657
943	0.009161726657
944	0.009161726657
945	0.009161726657
946	0.009161721509
947	0.009161721509
948	0.009161720984
949	0.009161720984
950	0.009161720984
951	0.009161720984
952	0.009161720984
953	0.009161720984
954	0.009138349122
955	0.009138340598
956	0.00913833815
957	0.009138326989
958	0.009138326989
959	0.009138326989
960	0.009138317732
961	0.009138315665
962	0.009138304492
963	0.009138304431
964	0.009138288673
965	0.009138271331
966	0.009138271331
967	0.009138271331
968	0.009138271331
969	0.009138260077
970	0.009138260077
971	0.009138254806
972	0.009138254806
973	0.009138254806
974	0.009138244264
975	0.009138244264
976	0.009138230789
977	0.009138230789
978	0.009138230789
979	0.009138230789
980	0.009138230789
981	0.009138230789
982	0.009109218435
983	0.009109218435
984	0.009109218435
985	0.009109215636
986	0.009109215636
987	0.009109215145
988	0.009109206851
989	0.009109205512
990	0.009109204136
991	0.009109192632
992	0.009109192209
993	0.009109188626
994	0.009109188626
995	0.009109188626
996	0.009109184347
997	0.009109178326
998	0.009109181959
999	0.009109181959
